ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
10864.8,0.871063,0.374158,1466.44,294.258,0.088968,0.33594, 94080, 30895.3, 9730.82, 0.55116,0.452802,0.964846,0.0363558,1760.97,6657.91
12275.3,0.839522,0.36992,1417.97,124.62,0.088968,0.381501, 108146, 36109.7, 10833.7, 0.510404,0.452665,0.9339,0.0369855,1939.05,6664.87
15086.5,0.792822,0.382377,1492.17,170.053,0.088968,0.35872, 126398, 43452.5, 12546, 0.488971,0.433304,0.900765,0.0352956,2208.51,6669.98
17053.1,0.786455,0.411972,1580.6,140.834,0.088968,0.274139, 127546, 44290.5, 13400.4, 0.540164,0.400509,0.975762,0.0321412,1606.98,6662.44
8109.06,0.863611,0.436666,1563.58,136.664,0.088968,0.38544, 55494.2, 18571.2, 6489.51, 0.693879,0.396419,0.890456,0.0317927,1763.67,6659.26
10081.6,0.794889,0.432877,1581.59,141.255,0.088968,0.347561, 69917.8, 24271.5, 7712.23, 0.59472,0.4111,0.886551,0.0316805,1459.47,6658.43
11039.3,0.660825,0.465377,1671.23,143.761,0.088968,0.443892, 68543, 25794.1, 7110.12, 0.498294,0.394899,0.850552,0.0308258,1684.88,6670.67
22964.7,0.610663,0.422012,1570.14,43.3313,0.088968,0.396836, 165567, 63702.1, 14857.6, 0.378618,0.439164,0.880087,0.0336045,1616.55,6662.01
34767.5,0.746102,0.418354,1570.56,33.3981,0.088968,0.328717, 254012, 90319.4, 26123.1, 0.508875,0.431809,0.890787,0.0320386,1876.95,6662.84
27118.7,0.748829,0.443331,1588.77,66.7782,0.088968,0.318725, 181342, 64695.3, 19645.8, 0.561374,0.41159,0.836897,0.0307279,2255.02,6663.35
34284.9,0.649688,0.434705,1572.75,262.823,0.088968,0.45465, 236247, 89009.2, 22797.9, 0.435448,0.421571,0.853549,0.0324515,1512.02,6670.53
33129.1,0.793251,0.360325,1332.87,85.4996,0.088968,0.403952, 303722, 103848, 28729.1, 0.449669,0.457777,0.953479,0.0382764,1829.29,6653.85
16283.1,0.833763,0.40794,1465.3,198.627,0.088968,0.397389, 123627, 41788.7, 13364.5, 0.584844,0.408774,0.91375,0.0336884,1869.6,6653.53
10522.3,0.818141,0.407213,1400.13,134.835,0.088968,0.38618, 80106.2, 27307, 8545.78, 0.565406,0.439488,0.845791,0.0346115,2088.92,6658.16
8370.2,0.832927,0.357623,1285.89,135.123,0.088968,0.410891, 77615, 25930.8, 7528.33, 0.48037,0.446718,0.944809,0.0382083,1847.44,6660.26
