ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,q1,q2,q3,SSB1,f
7103.14,0.517902,0.36312,2346.36,946.155,0.088968,1.42349, 64363.1, 25932.9, 3969.31, 0.200198,0.149584,0.152102,0.0224979,10209.8,126.142
9592.91,0.42758,0.37263,2397.13,914.961,0.088968,1.42349, 83583.9, 36120.6, 4320.76, 0.15386,0.146848,0.138515,0.0233633,10536.7,132.05
11710.8,0.440969,0.354091,2141.31,707.199,0.088968,1.42349, 110233, 47019.4, 5650.26, 0.153216,0.158786,0.157039,0.0238234,9073.71,134.571
10576,0.437622,0.363499,2257.07,781.351,0.088968,1.42349, 95680.2, 40967.3, 4971.91, 0.155574,0.152991,0.185308,0.0220129,7443.68,129.434
6011.36,0.512599,0.391458,2592.78,1353.71,0.088968,1.42349, 48598.8, 19704.8, 3164.47, 0.214095,0.136312,0.16138,0.0201576,8860.03,128.832
4474.22,0.533987,0.387225,2656.29,1324.36,0.088968,1.42349, 36774.8, 14676.2, 2463.15, 0.224353,0.127702,0.131046,0.0205995,11197.3,132.859
4290.9,0.528556,0.409801,2880.63,1190.7,0.088968,1.42349, 32352.7, 12983.3, 2255.11, 0.235748,0.122239,0.128376,0.0184849,12437.5,132.164
3462.67,0.587106,0.382397,2552.94,1131.19,0.088968,1.42349, 29008.5, 11148.3, 2086.29, 0.25283,0.129555,0.115852,0.0196066,13555.5,131.455
4774.94,0.584613,0.371406,2644.44,1057.24,0.088968,1.42349, 41812.6, 16085.7, 2923.57, 0.243298,0.121631,0.107845,0.0197735,14862,129.078
4627.43,0.603089,0.374841,2755.16,839.652,0.088968,1.42349, 39959, 15181.8, 2888.53, 0.256613,0.121587,0.102093,0.0197876,17504.9,125.096
4553.29,0.624032,0.364271,2545.72,709.195,0.088968,1.42349, 41061.1, 15370.3, 2977.99, 0.260541,0.135237,0.111739,0.0216001,15710.7,127.212
5094.94,0.604081,0.379657,2674.04,844.828,0.088968,1.42349, 43151.8, 16388.2, 3157.35, 0.260909,0.129128,0.109832,0.0210481,15093,130.695
5084.94,0.690538,0.385626,2907.22,1099.91,0.088968,1.42349, 42058.2, 15061, 3455.52, 0.319794,0.124749,0.0979071,0.0200362,16897.7,140.666
5455.88,0.707852,0.374307,2638.91,1068.14,0.088968,1.42349, 47214.8, 16705.8, 3851.31, 0.319716,0.145528,0.125042,0.021988,13475,135.51
5171.84,0.698601,0.35147,2429.28,783.992,0.088968,1.42349, 49231.8, 17517, 3775.31, 0.292287,0.154427,0.145408,0.0225647,13287.8,142.092
5447.73,0.703123,0.360896,2721.1,896.76,0.088968,1.42349, 49824.4, 17679.9, 3923.34, 0.303767,0.126641,0.121173,0.0204804,15416.3,128.569
5573.18,0.616504,0.367582,2715.06,1080.53,0.088968,1.42349, 49574.2, 18655.5, 3588.02, 0.258816,0.117954,0.129338,0.0190377,13770.4,126.692
