Year,Month,Day,AreaCode,CatchKG,DiscardedKG,Vessel_ID
2014,5,2,6,1281.68,1247.37,23277
2014,5,2,6,,488.96,23291
2014,5,2,6,,,29228
2014,5,2,6,34534.73,598.28,310913
2014,5,2,7,,,23265
2014,5,2,8,,2796.86,25278
2014,5,2,9,,17.24,20481
2014,5,2,9,,552.93,20689
2014,5,2,9,,22.68,21489
2014,5,2,9,,,24013
2014,5,2,9,15.03,18.6,29196
2014,5,1,3,,233.6,29923
2014,5,1,4,,912.64,22200
2014,5,1,4,,305.73,29923
2014,5,1,4,,26.76,30741
2014,5,1,5,,1282.3,22200
2014,5,1,5,,,23734
2014,5,1,5,,,29228
2014,5,1,6,,,20994
2014,5,1,6,,,22950
2014,5,1,6,,77.11,23277
2014,5,1,6,,629.58,23291
2014,5,1,6,,,23734
2014,5,1,6,53186.92,723.94,310913
2014,5,1,7,,,23265
2014,5,1,7,,,24869
2014,5,1,8,,835.97,20689
2014,5,1,8,,1227.42,25278
2014,5,1,9,,54.43,21489
2014,5,1,9,,,24013
2014,5,1,9,,,29135
2014,5,1,9,9.01,2.27,29196
2014,4,30,3,244.04,319.79,30159
2014,4,30,4,31651.84,165.57,20093
2014,4,30,5,,9.07,21489
2014,4,30,5,,,29228
2014,4,30,5,,14.97,30741
2014,4,30,6,,,20994
2014,4,30,6,,113.4,23277
2014,4,30,6,,,23734
2014,4,30,6,4215.59,56.25,310913
2014,4,30,7,,,23265
2014,4,30,9,,,24013
2014,4,30,9,,,29135
2014,4,29,3,1510.98,400.98,20093
2014,4,29,3,2803.25,,20881
2014,4,29,4,,6.8,20093
2014,4,29,7,,,23670
2014,4,29,9,,,29135
2014,4,28,3,1596.43,85.73,20093
2014,4,28,3,1862.44,,20881
2014,4,28,5,,,29228
2014,4,28,5,,22.68,29863
2014,4,28,7,,,23670
2014,4,27,1,,,27728
2014,4,27,4,,102.06,29863
2014,4,27,5,,,29228
2014,4,27,5,,68.04,29863
2014,4,27,6,,,20469
2014,4,27,6,,,20994
2014,4,27,6,,,23734
2014,4,27,7,,,23670
2014,4,27,9,938.84,170.1,21076
2014,4,27,9,,,24013
2014,4,27,9,,,29135
2014,4,26,3,282.12,34.02,23276
2014,4,26,3,562.33,,29200
2014,4,26,4,,34.02,29863
2014,4,26,5,,81.19,22252
2014,4,26,6,,,20994
2014,4,26,9,150.24,18.15,21076
2014,4,26,9,,,24013
2014,4,25,4,1794.24,90.72,23276
2014,4,25,4,22880.24,68.04,29200
2014,4,25,4,,113.4,29863
2014,4,25,5,,,23534
2014,4,25,5,,,28688
2014,4,25,5,,45.36,29863
2014,4,25,6,,,20469
2014,4,25,6,,,20994
2014,4,25,6,,41.73,22252
2014,4,25,6,,,23734
2014,4,25,7,,12.25,22252
2014,4,25,8,,635.03,21076
2014,4,25,8,,,23529
2014,4,25,8,,6368.88,25278
2014,4,25,9,,90.72,21076
2014,4,25,9,,,24013
2014,4,25,9,,28.58,30741
2014,4,24,5,,,23534
2014,4,24,5,,,28688
2014,4,24,5,,,29228
2014,4,24,5,,68.04,29863
2014,4,24,5,,40.82,30741
2014,4,24,6,,,20469
2014,4,24,6,,108.86,23291
2014,4,24,6,,,23734
2014,4,24,6,,,27282
2014,4,24,6,,47.63,29863
2014,4,24,8,,1150.76,20689
2014,4,24,8,,,20875
2014,4,24,8,,2647.15,22252
2014,4,24,8,,,23529
2014,4,24,8,,8521.17,25278
2014,4,24,9,,,23529
2014,4,24,9,,,24013
2014,4,24,9,,,24189
2014,4,23,3,491.64,340.2,30159
2014,4,23,4,579.07,22.68,20093
2014,4,23,4,,1.36,23276
2014,4,23,4,4496.41,,29200
2014,4,23,4,,50.8,30741
2014,4,23,5,,,23534
2014,4,23,5,,,23734
2014,4,23,5,,,29228
2014,4,23,6,,,20469
2014,4,23,6,,108.86,23291
2014,4,23,6,,,27282
2014,4,23,7,,38.1,23291
2014,4,23,8,,,20875
2014,4,23,8,,,23529
2014,4,23,8,,15640.76,25278
2014,4,23,9,,4.54,20689
2014,4,23,9,,15.87,22252
2014,4,23,9,,,23806
2014,4,23,9,,,24013
2014,4,23,9,,,24189
2014,4,23,9,,4.53,29196
2014,4,23,9,,,30897
2014,4,22,3,5612.05,,20093
2014,4,22,3,,1438.35,29923
2014,4,22,3,,491.24,30159
2014,4,22,4,163.55,,20093
2014,4,22,4,,9.07,30159
2014,4,22,5,,,23534
2014,4,22,5,,,29228
2014,4,22,5,,52.17,30741
2014,4,22,6,,,20469
2014,4,22,6,18.23,119.75,23291
2014,4,22,6,,,27282
2014,4,22,6,34728.83,1831.6,310913
2014,4,22,8,,,20875
2014,4,22,8,,,23529
2014,4,22,9,614.8,743.44,20689
2014,4,22,9,22.23,19.5,22252
2014,4,22,9,,,24013
2014,4,22,9,,,24189
2014,4,22,9,,0.91,29196
2014,4,21,3,,18.14,30159
2014,4,21,4,1941.4,,20093
2014,4,21,4,,243.13,29923
2014,4,21,4,,1430.64,30159
2014,4,21,5,,10.89,23291
2014,4,21,5,,,29228
2014,4,21,5,,4.54,30741
2014,4,21,6,,,20469
2014,4,21,6,,14.51,23291
2014,4,21,6,53729.93,1988.55,310913
2014,4,21,7,,,25632
2014,4,21,8,,,20875
2014,4,21,9,878.34,45.36,20689
2014,4,21,9,,,20875
2014,4,21,9,,,24013
2014,4,19,4,,1700.97,30741
2014,4,18,3,2702.29,,29568
2014,4,18,4,3158.3,,29568
2014,4,18,4,,285.31,29863
2014,4,18,4,,340.19,30741
2014,4,18,5,,,29228
2014,4,18,5,,11.34,29863
2014,4,18,6,,,20469
2014,4,18,6,20972.6,1981.29,310913
2014,4,18,8,,,27282
2014,4,18,9,,,24013
2014,4,17,4,236.46,,29568
2014,4,17,4,,17.24,29863
2014,4,17,4,,272.16,30741
2014,4,17,5,,,29228
2014,4,17,6,43935.26,2841.31,310913
2014,4,17,8,,1.36,22252
2014,4,17,8,,,27282
2014,4,17,9,4.9,3.63,21076
2014,4,16,3,4485.79,,29568
2014,4,16,3,,1194.76,29863
2014,4,16,4,7093.5,,29568
2014,4,16,4,,5644.95,29863
2014,4,16,4,,691.73,30741
2014,4,16,6,,,20469
2014,4,16,6,46085.17,4833.48,310913
2014,4,16,9,,,25356
2014,4,16,9,,4.08,30629
2014,4,15,4,,,20469
2014,4,15,4,,,29477
2014,4,15,4,,167.83,29863
2014,4,15,4,,2041.17,30741
2014,4,15,5,,,20469
2014,4,15,5,,,21885
2014,4,15,5,,47.17,23291
2014,4,15,5,,32.66,29863
2014,4,15,6,,,20469
2014,4,15,6,,,24220
2014,4,15,6,,,27282
2014,4,15,6,45639.36,2510.64,310913
2014,4,15,9,,,25356
2014,4,15,9,,4.08,30629
2014,4,14,3,557.29,,20093
2014,4,14,3,,1413.85,30159
2014,4,14,4,7812.28,136.08,20093
2014,4,14,4,,,20469
2014,4,14,4,147.58,22.68,30159
2014,4,14,5,,,21885
2014,4,14,6,,174.17,23291
2014,4,14,6,47541.93,241.31,310913
2014,4,14,7,,,23265
2014,4,14,9,,,25632
2014,4,14,9,,25.4,30629
2014,4,14,11,,,21885
2014,4,13,3,9296.99,,20093
2014,4,13,3,2114.98,1582.14,21838
2014,4,13,3,,45.36,29923
2014,4,13,3,,1194.76,30159
2014,4,13,4,14635.83,25.4,20093
2014,4,13,4,,,20469
2014,4,13,4,,2784.61,30159
2014,4,13,5,,131.54,23277
2014,4,13,5,,,23534
2014,4,13,5,,,28688
2014,4,13,6,,,21885
2014,4,13,6,,376.49,23291
2014,4,13,7,,,23265
2014,4,13,8,,4273.3,25278
2014,4,13,9,,,24189
2014,4,13,9,,,25632
2014,4,13,9,,19.51,30629
2014,4,12,1,,,30897
2014,4,12,3,176.51,495.32,21838
2014,4,12,3,737.9,1987.19,30159
2014,4,12,4,,4.08,21489
2014,4,12,4,,44.45,21838
2014,4,12,4,,15.88,29863
2014,4,12,4,,24.95,29923
2014,4,12,4,,725.75,30741
2014,4,12,5,,,20469
2014,4,12,5,92.96,34.02,23276
2014,4,12,5,,,23534
2014,4,12,5,,,30850
2014,4,12,6,,541.59,23277
2014,4,12,6,,406.42,23291
2014,4,12,6,,,28688
2014,4,12,7,,,23265
2014,4,12,7,,,24367
2014,4,12,8,285.07,3583.37,21076
2014,4,12,8,,3751.21,25278
2014,4,12,9,,,24189
2014,4,12,9,,,25632
2014,4,12,9,,52.62,30629
2014,4,11,3,,771.11,21489
2014,4,11,3,,243.13,30159
2014,4,11,4,62.6,653.63,21838
2014,4,11,4,,2296.53,23277
2014,4,11,4,,585.13,29863
2014,4,11,4,,86.18,29923
2014,4,11,5,,,20469
2014,4,11,5,,90.72,23276
2014,4,11,5,,,23534
2014,4,11,5,,,23806
2014,4,11,5,,,24241
2014,4,11,5,,,28688
2014,4,11,5,,,30850
2014,4,11,6,,,21885
2014,4,11,6,,,23265
2014,4,11,6,,50.8,23291
2014,4,11,7,,,23265
2014,4,11,7,,18.14,23291
2014,4,11,7,,,24367
2014,4,11,9,110.24,81.65,21076
2014,4,11,9,,,24189
2014,4,11,9,,,25632
2014,4,11,9,,20.87,30629
2014,4,10,3,153.8,149.69,21489
2014,4,10,3,,535.24,29863
2014,4,10,3,,370.58,30159
2014,4,10,4,17.44,635.94,21838
2014,4,10,4,1.14,63.5,23276
2014,4,10,4,,85.73,23277
2014,4,10,5,,,20469
2014,4,10,5,,,23806
2014,4,10,5,,,30850
2014,4,10,7,,,24367
2014,4,10,8,,,23529
2014,4,10,9,446.63,294.84,21076
2014,4,10,9,,,23529
2014,4,10,9,,42.18,30629
2014,4,9,3,3828.31,,20093
2014,4,9,3,,9.07,29196
2014,4,9,3,,952.55,29863
2014,4,9,4,36.57,,20093
2014,4,9,4,,798.77,23277
2014,4,9,4,,,23534
2014,4,9,4,16.24,217.73,29196
2014,4,9,4,,936.66,29863
2014,4,9,4,39.12,325.67,30159
2014,4,9,4,,1949.09,30741
2014,4,9,5,,,23806
2014,4,9,6,,,20469
2014,4,9,8,,,23529
2014,4,8,3,3472.49,907.18,20881
2014,4,8,4,6,,20093
2014,4,8,4,0.58,1.81,23276
2014,4,8,4,,762.04,29196
2014,4,8,4,,1168,29863
2014,4,8,4,,3619.21,30741
2014,4,8,5,,79.38,29863
2014,4,8,6,,,20469
2014,4,8,6,,,24013
2014,4,8,7,,,23188
2014,4,8,8,,,24367
2014,4,8,8,,,25356
2014,4,8,9,,,23529
2014,4,8,9,,,25356
2014,4,8,9,,2.27,30629
2014,4,7,1,,1.36,24097
2014,4,7,3,14248.32,589.67,20881
2014,4,7,4,135.34,113.4,29196
2014,4,7,8,,,25356
2014,4,6,3,733.07,907.18,29456
2014,4,6,4,,94.35,21838
2014,4,6,4,,1050.98,29196
2014,4,6,4,25.62,,29568
2014,4,6,4,,2419.91,30741
2014,4,6,6,,,20469
2014,4,6,8,,,23529
2014,4,6,9,,,24013
2014,4,6,9,,136.08,30629
2014,4,5,3,3862.06,1696.89,20513
2014,4,5,3,40.66,7337.3,21838
2014,4,5,3,71.52,226.8,29456
2014,4,5,3,132.22,,29568
2014,4,5,3,,,29608
2014,4,5,3,,72.57,29923
2014,4,5,4,381.79,9.07,29568
2014,4,5,4,,,29608
2014,4,5,5,,,21885
2014,4,5,5,,1.36,30741
2014,4,5,6,,,20469
2014,4,5,6,,,23025
2014,4,5,6,,,23188
2014,4,5,8,,,23529
2014,4,5,8,,2948.33,25278
2014,4,5,9,,,24013
2014,4,5,9,,4.54,30629
2014,4,4,3,3701.45,3143.84,20513
2014,4,4,3,2336.46,2503.37,21838
2014,4,4,3,,,29608
2014,4,4,4,,,29411
2014,4,4,4,10.25,22.68,29568
2014,4,4,4,,,29608
2014,4,4,4,,27.22,29923
2014,4,4,5,,,20469
2014,4,4,5,,8.62,30741
2014,4,4,5,,,30850
2014,4,4,6,,,20469
2014,4,4,6,,,21885
2014,4,4,6,,,23025
2014,4,4,6,,,23188
2014,4,4,8,,2176.78,25278
2014,4,4,9,,272.16,30629
2014,4,3,3,372.25,531.61,21838
2014,4,3,3,4099.79,,29568
2014,4,3,3,,,29608
2014,4,3,4,,9.07,21489
2014,4,3,4,,,29608
2014,4,3,4,,72.58,29923
2014,4,3,5,,,23806
2014,4,3,5,,12.24,30741
2014,4,3,5,,,30850
2014,4,3,6,,,21885
2014,4,3,7,,,23265
2014,4,3,9,,,24013
2014,4,3,9,,,25632
2014,4,3,9,,521.63,30629
2014,4,2,3,8.37,23.59,20881
2014,4,2,3,,1359.86,21383
2014,4,2,3,,,29608
2014,4,2,3,,340.19,30159
2014,4,2,4,,1721.38,21383
2014,4,2,4,,,24054
2014,4,2,4,,,29608
2014,4,2,4,,136.08,29923
2014,4,2,5,,,24241
2014,4,2,5,,,30850
2014,4,2,6,,,21885
2014,4,2,6,,,23025
2014,4,2,7,,,23265
2014,4,2,9,,297.1,20689
2014,4,2,9,,,24013
2014,4,2,9,,,25356
2014,4,2,9,,272.16,30629
2014,4,1,3,5766.57,118.83,20881
2014,4,1,3,,2016.22,21383
2014,4,1,4,,2.72,20513
2014,4,1,4,,1394.8,21383
2014,4,1,4,,,29608
2014,4,1,4,,156.5,30159
2014,4,1,5,,,24054
2014,4,1,5,,40.82,30741
2014,4,1,5,,,30850
2014,4,1,6,15963.12,3569.31,312275
2014,4,1,7,,,23265
2014,4,1,9,,17.69,20689
2014,4,1,9,,,24013
2014,4,1,9,,,25356
2014,4,1,9,,,25632
2014,4,1,9,,59.42,30629
2014,3,31,3,7234.39,543.4,20881
2014,3,31,4,,,29608
2014,3,31,4,,65.77,30159
2014,3,31,4,,56.7,30741
2014,3,31,5,,,24054
2014,3,31,5,,162.39,29863
2014,3,31,5,,4.54,30741
2014,3,31,6,32969.41,2548.28,312275
2014,3,31,7,,,23265
2014,3,31,7,,,24367
2014,3,31,8,,424.57,25278
2014,3,31,9,,,24013
2014,3,31,9,,,25632
2014,3,31,9,,69.4,30629
2014,3,30,3,14120.61,,29200
2014,3,30,3,2580.03,249.48,30159
2014,3,30,4,,,29608
2014,3,30,4,,96.62,29863
2014,3,30,4,,341.56,30741
2014,3,30,5,,,29569
2014,3,30,5,,149.69,30741
2014,3,30,6,17122.15,45.36,23277
2014,3,30,6,,,24054
2014,3,30,6,38903.99,1945,312275
2014,3,30,7,,,23265
2014,3,30,7,,,24367
2014,3,30,8,,771.12,25278
2014,3,30,9,,51.7,22252
2014,3,30,9,,,24013
2014,3,30,9,,,25356
2014,3,30,9,,,25632
2014,3,30,9,,244.49,30629
2014,3,29,3,15127.04,,29200
2014,3,29,3,2243.89,,30159
2014,3,29,4,554.76,54.43,23276
2014,3,29,4,28.09,35.83,29196
2014,3,29,4,,46.72,29863
2014,3,29,5,,,23188
2014,3,29,5,,,23534
2014,3,29,5,,,24241
2014,3,29,5,,,29569
2014,3,29,6,,,24054
2014,3,29,6,40756.6,641.83,312275
2014,3,29,6,60591.51,1941.37,312405
2014,3,29,7,,,24367
2014,3,29,9,,27.22,22252
2014,3,29,9,,63.5,23277
2014,3,29,9,,,23894
2014,3,29,9,,,24013
2014,3,29,9,,,25356
2014,3,29,9,,,29477
2014,3,29,9,,160.12,30629
2014,3,28,4,,1.36,23276
2014,3,28,4,,382.83,29196
2014,3,28,4,,257.64,29863
2014,3,28,5,,,23188
2014,3,28,6,,,23703
2014,3,28,6,47085.92,1447.41,312275
2014,3,28,6,29815.08,955.27,312405
2014,3,28,7,,27.22,23291
2014,3,28,7,,,24367
2014,3,28,8,,301.19,25278
2014,3,28,9,263.25,195.05,21076
2014,3,28,9,,,29477
2014,3,28,9,,67.13,30629
2014,3,27,4,25.25,2.72,29196
2014,3,27,5,,,23188
2014,3,27,5,,,23534
2014,3,27,5,,,23703
2014,3,27,5,,,24241
2014,3,27,5,,586.49,29863
2014,3,27,5,,144.24,30741
2014,3,27,6,8.17,38.1,23291
2014,3,27,6,59281.87,1705.95,312275
2014,3,27,6,52990.08,1332.65,312405
2014,3,27,8,,224.07,25278
2014,3,27,9,374.63,226.34,21076
2014,3,27,9,26.98,174.63,23277
2014,3,27,9,,,29477
2014,3,27,9,,274.42,30629
2014,3,26,4,,21.77,23276
2014,3,26,4,,16.78,29196
2014,3,26,5,,,23188
2014,3,26,5,,,23534
2014,3,26,5,,,23703
2014,3,26,5,,,24241
2014,3,26,6,27.59,44.9,23291
2014,3,26,6,,,24373
2014,3,26,6,,,27728
2014,3,26,6,36976.66,2294.27,312275
2014,3,26,6,51466.12,1087.71,312405
2014,3,26,8,,22.68,23277
2014,3,26,8,,368.32,25278
2014,3,26,9,,,20492
2014,3,26,9,,,29477
2014,3,26,9,,,29608
2014,3,26,9,,,29667
2014,3,26,9,,75.3,30629
2014,3,25,1,,2.27,24097
2014,3,25,5,,,21974
2014,3,25,5,,,23188
2014,3,25,5,12.25,15.88,23291
2014,3,25,5,,22.68,30741
2014,3,25,6,,,29569
2014,3,25,6,26553.4,1417.47,312275
2014,3,25,6,50894.74,1075.01,312405
2014,3,25,9,,,29477
2014,3,25,9,,,29608
2014,3,24,3,3872.66,3147.47,20513
2014,3,24,3,566.47,682.66,29456
2014,3,24,4,,2299.71,30741
2014,3,23,3,,63.5,21838
2014,3,23,3,1735.68,380.11,29456
2014,3,23,3,11906.48,631.4,312405
2014,3,23,4,,44.45,21489
2014,3,23,4,82.85,,29456
2014,3,23,4,,13.15,30159
2014,3,23,4,,2267.96,30741
2014,3,23,4,632.28,926.23,312405
2014,3,23,5,,35.38,21489
2014,3,23,6,,,24054
2014,3,23,6,,,24373
2014,3,23,7,,,26441
2014,3,23,7,,,27728
2014,3,23,9,,,29477
2014,3,23,9,,,29608
2014,3,23,9,,90.72,30629
2014,3,22,1,,,23670
2014,3,22,3,2277.2,2041.16,21838
2014,3,22,3,6.37,62.6,23276
2014,3,22,3,14061.42,638.2,312405
2014,3,22,4,,401.88,21489
2014,3,22,5,,30.4,23291
2014,3,22,5,,22.68,29863
2014,3,22,5,,6.8,30741
2014,3,22,6,,,21885
2014,3,22,6,,,24054
2014,3,22,6,,,24373
2014,3,22,6,,,29569
2014,3,22,8,,,29667
2014,3,22,9,,,25632
2014,3,22,9,,,29477
2014,3,22,9,,,29608
2014,3,22,9,,1730,30629
2014,3,21,3,88.54,1383.46,21838
2014,3,21,3,818.63,,23276
2014,3,21,3,31944.16,1498.67,312405
2014,3,21,4,2389,372.85,23276
2014,3,21,4,5.18,58.97,29456
2014,3,21,4,,36.74,30159
2014,3,21,5,,232.24,29863
2014,3,21,6,,,21885
2014,3,21,6,,,24373
2014,3,21,6,,,29569
2014,3,21,6,39188.73,2715.66,312275
2014,3,21,9,,,25632
2014,3,21,9,,,26274
2014,3,21,9,,,29608
2014,3,21,9,,478.99,30629
2014,3,20,3,,340.19,21838
2014,3,20,3,43656.99,2252.08,312405
2014,3,20,4,840.12,0.45,23276
2014,3,20,4,,45.36,29863
2014,3,20,5,,27.21,29863
2014,3,20,6,,,21885
2014,3,20,6,,641.38,22252
2014,3,20,6,,,22950
2014,3,20,6,,,29569
2014,3,20,6,47986.95,3571.59,312275
2014,3,20,7,,,23670
2014,3,20,9,493.23,158.76,21076
2014,3,20,9,57.2,231.33,23291
2014,3,20,9,,,23894
2014,3,20,9,,,24054
2014,3,20,9,,,26274
2014,3,20,9,,,29608
2014,3,20,9,,49.9,30629
2014,3,19,3,38352.36,113.4,20093
2014,3,19,4,,18.14,20093
2014,3,19,4,39.03,0.45,23276
2014,3,19,4,,13.61,29863
2014,3,19,5,,0.45,21489
2014,3,19,5,,,23703
2014,3,19,5,,,23806
2014,3,19,5,,,24241
2014,3,19,5,,,24294
2014,3,19,6,,,21885
2014,3,19,6,,146.06,22252
2014,3,19,6,,,22950
2014,3,19,6,,,24013
2014,3,19,6,,,24220
2014,3,19,6,37174,2446.68,312275
2014,3,19,7,,6.8,22252
2014,3,19,7,,,23670
2014,3,19,8,,18.14,23291
2014,3,19,9,434.04,2642.18,21076
2014,3,19,9,30.8,9.07,23291
2014,3,19,9,,,25632
2014,3,19,9,,,26274
2014,3,19,9,,,29608
2014,3,19,9,,16.78,30629
2014,3,18,3,10828.47,606.9,20093
2014,3,18,4,,2.26,23276
2014,3,18,4,,34.02,29863
2014,3,18,5,,,23703
2014,3,18,5,,,24294
2014,3,18,5,,17.23,30741
2014,3,18,6,,,22950
2014,3,18,6,,,24013
2014,3,18,6,,,24220
2014,3,18,6,43347.83,11925.85,312275
2014,3,18,8,,54.88,23291
2014,3,18,9,,,24054
2014,3,18,9,,,26274
2014,3,18,9,,,29608
2014,3,18,9,,17.69,30629
2014,3,17,5,,,23703
2014,3,17,5,,,24241
2014,3,17,5,,,24294
2014,3,17,6,,,24013
2014,3,17,6,,,24373
2014,3,17,6,39188.73,4951.41,312275
2014,3,17,7,,,23670
2014,3,17,8,,45.36,23291
2014,3,17,9,,,29477
2014,3,17,9,,,29608
2014,3,17,9,,12.25,30629
2014,3,16,6,35094.22,2719.29,312275
2014,3,16,7,,,23670
2014,3,16,9,,,29477
2014,3,16,9,,,29608
2014,3,15,9,,,29608
2014,3,14,3,3880.38,1226.97,20513
2014,3,14,3,33215.05,68.04,29200
2014,3,14,3,1.18,6.8,30159
2014,3,14,3,,6093.56,311591
2014,3,14,4,,3855.53,30741
2014,3,14,6,,,24373
2014,3,14,6,26840.61,2413.11,312275
2014,3,14,7,,,23670
2014,3,14,7,,,25632
2014,3,14,9,,,29477
2014,3,14,9,,,29608
2014,3,13,3,1178.04,5394.57,20513
2014,3,13,3,,174.18,21383
2014,3,13,3,6156.86,,29200
2014,3,13,3,1440.69,,29923
2014,3,13,3,,2.72,30159
2014,3,13,4,,158.3,21383
2014,3,13,4,1.04,7.72,30159
2014,3,13,4,,27.21,311591
2014,3,13,5,,,24220
2014,3,13,5,,56.7,30741
2014,3,13,6,26840.16,1690.09,312275
2014,3,13,7,,,23025
2014,3,13,7,,,23670
2014,3,13,9,,,29608
2014,3,12,3,,160.57,20513
2014,3,12,3,,606.91,20881
2014,3,12,3,3811.88,,29200
2014,3,12,3,28399.72,81.65,29568
2014,3,12,4,35.35,1351.7,20513
2014,3,12,4,,41.73,21383
2014,3,12,4,,31.75,29923
2014,3,12,4,,11.79,30159
2014,3,12,4,,1587.57,30741
2014,3,12,4,,3026.83,311591
2014,3,12,5,,,23703
2014,3,12,5,,,24220
2014,3,12,6,,,24373
2014,3,12,7,,,25632
2014,3,12,9,,,29608
2014,3,11,3,1845.13,1939.1,20881
2014,3,11,3,,99.34,21383
2014,3,11,3,948.27,34.02,23276
2014,3,11,3,,658.16,29196
2014,3,11,3,15931.66,136.08,29568
2014,3,11,4,,61.69,20881
2014,3,11,4,,224.08,29923
2014,3,11,5,,,23703
2014,3,10,3,5780.6,485.8,20881
2014,3,10,3,107.47,4.54,23276
2014,3,10,3,,312.98,29196
2014,3,10,3,48109.68,1578.5,312405
2014,3,10,4,4.18,855.02,29568
2014,3,10,4,,263.99,29923
2014,3,10,4,,238.14,30741
2014,3,10,5,,,24294
2014,3,10,6,,,21885
2014,3,10,6,,,24013
2014,3,10,6,,,24373
2014,3,10,6,36591.11,6019.62,312275
2014,3,10,9,,,29608
2014,3,9,3,,59.42,29923
2014,3,9,3,5795.18,2368.2,312405
2014,3,9,4,6.68,9.07,29568
2014,3,9,4,,147.42,30741
2014,3,9,5,,,23703
2014,3,9,5,,,24294
2014,3,9,5,,40.82,311591
2014,3,9,6,,,21885
2014,3,9,6,,,22950
2014,3,9,6,,,24013
2014,3,9,6,42894.77,1519.53,312275
2014,3,9,8,,,20492
2014,3,9,9,,,20492
2014,3,9,9,2917.23,133.81,21076
2014,3,9,9,,,24054
2014,3,9,9,,,26274
2014,3,9,9,,,29477
2014,3,9,9,,,29608
2014,3,9,9,,,29667
2014,3,9,9,,,30306
2014,3,8,4,,1755.4,311591
2014,3,8,6,,,23670
2014,3,8,6,,,24013
2014,3,8,6,,,24869
2014,3,8,6,,,27728
2014,3,8,6,61036.99,2145.03,312275
2014,3,8,6,6064.87,401.88,312405
2014,3,8,8,,,20492
2014,3,8,9,,,20492
2014,3,8,9,182.97,29.02,21076
2014,3,8,9,,,21885
2014,3,8,9,,,24054
2014,3,8,9,,,26274
2014,3,8,9,,,29477
2014,3,8,9,,,29608
2014,3,8,9,,,29667
2014,3,8,9,,,30306
2014,3,7,4,,90.72,30741
2014,3,7,9,65.68,54.43,21076
2014,3,7,9,,,29608
2014,3,6,4,,49.9,29863
2014,3,6,4,,181.44,30741
2014,3,6,5,,43.09,29863
2014,3,6,6,71383.72,1501.84,312275
2014,3,6,6,31967.62,1207.92,312405
2014,3,6,8,,142.88,23277
2014,3,6,9,,,29608
2014,3,5,4,,281.23,29863
2014,3,5,4,,56.7,30741
2014,3,5,5,,13.61,30741
2014,3,5,6,20294.48,857.74,312275
2014,3,5,6,36556.67,1117.19,312405
2014,3,4,3,3830.65,153.77,20881
2014,3,4,3,2179.38,,29200
2014,3,4,3,,132,30159
2014,3,4,3,5365.33,461.76,312275
2014,3,4,4,,247.65,29863
2014,3,4,4,,22.68,30741
2014,3,4,4,,780.18,311591
2014,3,4,4,968.49,150.14,312275
2014,3,4,5,,31.75,311591
2014,3,4,6,37031.66,1149.4,312405
2014,3,4,9,,1522.7,23277
2014,3,4,9,,19.5,30629
2014,3,3,3,1061.76,158.76,20881
2014,3,3,3,3588.5,,29200
2014,3,3,3,,60.77,30159
2014,3,3,3,7179.82,204.57,312275
2014,3,3,4,11.53,,20881
2014,3,3,4,,58.06,30159
2014,3,3,4,,45.36,30741
2014,3,3,4,,1147.59,311591
2014,3,3,5,,9.07,311591
2014,3,3,6,63302.23,1730,312405
2014,3,3,9,,304.36,23277
2014,3,2,3,,68.04,21383
2014,3,2,3,2826.92,4.54,29200
2014,3,2,3,26136.51,940.29,312275
2014,3,2,5,,22.68,30741
2014,3,2,6,35449.14,1204.29,312405
2014,3,2,8,,13.61,23291
2014,3,1,3,7997.99,,20093
2014,3,1,3,,35.38,30159
2014,3,1,3,28919.05,3872.31,312275
2014,3,1,4,,13.61,20093
2014,3,1,4,,18.14,21383
2014,3,1,4,,142.88,29863
2014,3,1,4,,67.13,30159
2014,3,1,5,,20.41,21489
2014,3,1,5,,47.63,30741
2014,3,1,6,,10447.59,311591
2014,3,1,6,62510.76,1903.73,312405
2014,3,1,9,115.34,272.16,23291
2014,2,28,3,,113.4,30159
2014,2,28,4,,99.79,20093
2014,2,28,4,,79.37,21383
2014,2,28,4,,215.46,21489
2014,2,28,4,,112.95,29863
2014,2,28,4,,136.08,30159
2014,2,28,4,,136.08,30741
2014,2,28,5,,22.68,29863
2014,2,28,6,,748.42,311591
2014,2,28,6,42729.15,1419.75,312405
2014,2,28,9,2038.11,296.65,21076
2014,2,28,9,288.09,1315.42,23291
2014,2,28,9,,181.44,311591
2014,2,27,3,2121.74,136.08,20093
2014,2,27,4,,20.41,21383
2014,2,27,6,106.24,2154.56,311591
2014,2,27,6,24371.12,1039.63,312405
2014,2,27,8,115.34,52.16,23291
2014,2,27,9,,1133.98,23291
2014,2,26,3,349.62,,20093
2014,2,26,4,,29.48,21383
2014,2,26,4,,136.08,21489
2014,2,26,4,,4.54,23276
2014,2,26,4,,37.65,29863
2014,2,26,5,,34.02,29863
2014,2,26,6,53173.72,1320.86,312405
2014,2,26,7,,14.97,23277
2014,2,25,4,,68.04,29863
2014,2,25,5,,22.68,30741
2014,2,25,5,,9.98,311591
2014,2,25,6,11236.06,185.97,312405
2014,2,24,3,791.47,79.38,312405
2014,2,24,5,,13.61,311591
2014,2,24,9,,300.28,23277
2014,2,23,3,1902.73,,20093
2014,2,23,3,,19.05,29196
2014,2,23,3,28487.9,747.52,312405
2014,2,23,4,,19.5,29923
2014,2,22,3,5325.57,181.44,29568
2014,2,22,3,,43.09,29923
